seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
957.0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,1,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,2,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,3,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,4,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,5,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,6,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,7,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,8,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,9,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,10,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,11,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,12,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,13,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,14,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,15,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,16,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,17,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,18,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,19,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,20,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,21,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,22,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,23,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,24,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,25,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,26,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,27,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,28,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
957.0,29,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.38,0.1,3,0.95,0.3408,0.1357,0.7,B
